ID0000id,ssn,first_name,last_name,email,address,city,state,phone
ID000677,520-65-9256,Alan,Welch,awelchis@biblegateway.com,1102 Magdeline Court,Richardson,TX,(469) 984-4212
ID000678,393-11-9047,Samuel,Moore,smooreit@sina.com.cn,41307 Grasskamp Drive,Dallas,TX,(972) 850-8906
ID000679,343-72-6326,Katherine,Holmes,kholmesiu@paypal.com,0 Rowland Avenue,Dallas,TX,(972) 954-3190
ID000680,900-26-2190,Harold,Williams,hwilliamsiv@paginegialle.it,7576 Vermont Plaza,Dallas,TX,(214) 889-7673
ID000681,133-85-2262,Evelyn,Nguyen,enguyeniw@marketwatch.com,590 Independence Circle,Dallas,TX,(469) 746-7480
ID000682,824-55-4537,Joe,Cooper,jcooperix@livejournal.com,1421 Linden Avenue,Plano,TX,(469) 977-1179
ID000683,784-92-2076,Helen,Fernandez,hfernandeziy@google.ru,70499 Michigan Circle,Dallas,TX,(469) 831-8504
ID000684,151-58-6475,Nicholas,Gibson,ngibsoniz@ebay.com,2454 Clemons Crossing,Plano,TX,(972) 906-3742
ID000685,122-74-8518,Angela,Tucker,atuckerj0@who.int,50 Brentwood Crossing,Dallas,TX,(972) 650-5349
ID000686,917-44-4969,Amy,Washington,awashingtonj1@miibeian.gov.cn,93083 Elka Lane,Dallas,TX,(972) 817-2285
ID000687,688-02-5499,Gregory,Sanchez,gsanchezj2@psu.edu,230 Briar Crest Road,Dallas,TX,(972) 860-8215
ID000688,941-81-2456,Terry,Kennedy,tkennedyj3@boston.com,55 Summer Ridge Point,Dallas,TX,(214) 945-1527
ID000689,370-79-5137,Charles,Bradley,cbradleyj4@nature.com,10 Kenwood Avenue,Dallas,TX,(214) 763-4487
ID000690,972-75-6100,Judy,Gilbert,jgilbertj5@pinterest.com,0 Roth Alley,Dallas,TX,(214) 917-8414
ID000691,820-05-9916,Paul,Chapman,pchapmanj6@cam.ac.uk,57011 Reindahl Terrace,Richardson,TX,(469) 918-9529
ID000692,536-88-7676,Cheryl,Taylor,ctaylorj7@simplemachines.org,4916 Stang Hill,Plano,TX,(469) 602-9760
ID000693,753-82-4781,Linda,Nelson,lnelsonj8@sphinn.com,46 Lukken Hill,Dallas,TX,(214) 728-3594
ID000694,617-28-1448,Edward,Harvey,eharveyj9@geocities.com,2989 Leroy Point,Dallas,TX,(469) 999-8714
ID000695,735-50-3554,Carolyn,Chapman,cchapmanja@topsy.com,9524 Amoth Lane,Dallas,TX,(214) 947-2089
ID000696,525-50-2241,Jack,Hudson,jhudsonjb@google.cn,2 Claremont Drive,Dallas,TX,(972) 544-4023
ID000697,534-11-4411,Adam,Gardner,agardnerjc@huffingtonpost.com,907 Corben Alley,Dallas,TX,(214) 548-0751
ID000698,363-38-9674,Julia,Pierce,jpiercejd@simplemachines.org,8 Heath Avenue,Richardson,TX,(469) 701-5525
ID000699,407-53-1627,Janet,Robertson,jrobertsonje@blogspot.com,20 Mesta Plaza,Dallas,TX,(214) 836-2849
ID000700,240-04-1102,Maria,Romero,mromerojf@bandcamp.com,188 Loeprich Drive,Richardson,TX,(214) 845-7095
ID000701,472-98-6371,Diana,Rogers,drogersjg@paypal.com,58 Welch Place,Dallas,TX,(469) 502-6533
ID000702,663-09-0104,Evelyn,Carter,ecarterjh@wikia.com,8 Fair Oaks Alley,Plano,TX,(469) 825-0017
ID000703,535-55-5684,Bruce,Armstrong,barmstrongji@senate.gov,9 Memorial Junction,Plano,TX,(214) 875-5764
ID000704,325-18-4093,Janice,Matthews,jmatthewsjj@ning.com,967 Mifflin Center,Dallas,TX,(469) 914-7781
ID000705,371-06-4026,Mildred,Nelson,mnelsonjk@mediafire.com,9598 Union Terrace,Dallas,TX,(972) 452-3908
ID000706,222-63-3734,Shawn,Robertson,srobertsonjl@list-manage.com,6590 Holy Cross Way,Dallas,TX,(972) 656-2026
ID000707,276-49-3884,Elizabeth,Tucker,etuckerjm@lulu.com,65 Fulton Court,Dallas,TX,(214) 987-6456
ID000708,122-23-9319,Dorothy,Harper,dharperjn@icio.us,83 Boyd Center,Dallas,TX,(214) 827-1293
ID000709,323-59-6505,Jack,Woods,jwoodsjo@nps.gov,10 Crest Line Pass,Dallas,TX,(214) 942-9460
ID000710,436-60-5376,Eric,Jordan,ejordanjp@oaic.gov.au,154 Redwing Way,Richardson,TX,(469) 924-3271
ID000711,283-97-2577,Marilyn,Taylor,mtaylorjq@marketwatch.com,57 Farmco Park,Dallas,TX,(214) 806-7627
ID000712,248-17-2518,Timothy,Edwards,tedwardsjr@addtoany.com,109 Larry Road,Dallas,TX,(214) 974-9365
ID000713,637-48-2284,Carol,Welch,cwelchjs@apple.com,121 Ohio Road,Dallas,TX,(214) 821-0016
ID000714,164-19-4566,Sandra,Reed,sreedjt@constantcontact.com,1876 Westend Court,Plano,TX,(469) 896-9764
ID000715,498-44-8648,Jason,Dunn,jdunnju@sakura.ne.jp,90950 Sherman Way,Richardson,TX,(972) 712-6791
ID000716,741-86-2253,Paula,Jordan,pjordanjv@va.gov,0 Schurz Lane,Dallas,TX,(214) 956-1394
ID000717,694-72-1725,Willie,Hernandez,whernandezjw@sakura.ne.jp,46 Bluejay Crossing,Dallas,TX,(469) 869-1585
ID000718,500-83-0564,Chris,Phillips,cphillipsjx@un.org,2563 Macpherson Avenue,Dallas,TX,(214) 795-5477
ID000719,849-33-1958,Juan,Hayes,jhayesjy@shinystat.com,5 Melvin Junction,Dallas,TX,(469) 666-0063
ID000720,398-41-8926,Helen,Lopez,hlopezjz@blogs.com,2 Maryland Park,Richardson,TX,(214) 904-8793
ID000721,642-59-9156,Justin,Porter,jporterk0@biblegateway.com,66 Lerdahl Street,Dallas,TX,(469) 820-0587
ID000722,236-99-9327,Johnny,Garcia,jgarciak1@so-net.ne.jp,85 Sloan Street,Dallas,TX,(469) 962-1344
ID000723,590-51-2989,Katherine,Taylor,ktaylork2@uiuc.edu,00 Carey Alley,Dallas,TX,(469) 755-0265
ID000724,847-74-4073,Jacqueline,Howell,jhowellk3@yale.edu,30 Meadow Valley Trail,Dallas,TX,(972) 817-4256
ID000725,743-83-9247,Earl,Richards,erichardsk4@mysql.com,431 Birchwood Court,Dallas,TX,(214) 959-4661
ID000726,482-29-7565,Clarence,Woods,cwoodsk5@patch.com,7 Schiller Road,Plano,TX,(214) 913-1723
ID000727,209-78-7735,Jessica,Gonzales,jgonzalesk6@baidu.com,645 Rutledge Road,Dallas,TX,(972) 938-3645
ID000728,831-59-6111,Matthew,Warren,mwarrenk7@g.co,4561 Texas Lane,Dallas,TX,(972) 971-6529
ID000729,280-98-5533,Kathy,Smith,ksmithk8@thetimes.co.uk,8726 Packers Parkway,Dallas,TX,(214) 953-4343
ID000730,925-63-9699,Keith,Collins,kcollinsk9@amazonaws.com,99196 Surrey Court,Dallas,TX,(214) 788-7439
ID000731,556-38-3135,Joan,Garrett,jgarrettka@ycombinator.com,43 Scoville Pass,Plano,TX,(972) 954-7260
ID000732,434-71-8048,Diane,Little,dlittlekb@odnoklassniki.ru,11 Donald Road,Plano,TX,(469) 688-9174
ID000733,372-72-3479,Wanda,Mendoza,wmendozakc@marketwatch.com,34327 Sunbrook Hill,Dallas,TX,(469) 569-6125
ID000734,657-61-4433,Martin,Nguyen,mnguyenkd@elpais.com,08974 Bowman Way,Dallas,TX,(469) 996-7003
ID000735,967-28-8561,Donald,Andrews,dandrewske@yandex.ru,8 Kennedy Terrace,Dallas,TX,(972) 828-3356
ID000736,895-97-4019,Ruth,Weaver,rweaverkf@wiley.com,46239 Kipling Terrace,Dallas,TX,(214) 802-4320
ID000737,469-60-9195,Patricia,Gilbert,pgilbertkg@nature.com,43 Mariners Cove Center,Dallas,TX,(214) 814-7712
ID000738,286-87-5683,Carlos,Ford,cfordkh@dell.com,0 Dovetail Avenue,Dallas,TX,(214) 658-8568
ID000739,988-74-6162,Louise,Arnold,larnoldki@ucoz.ru,55 Mandrake Crossing,Dallas,TX,(972) 903-4805
ID000740,284-97-8780,Henry,Nichols,hnicholskj@loc.gov,08 Oak Valley Park,Richardson,TX,(214) 941-0961
ID000741,186-84-1844,Kathleen,Hayes,khayeskk@amazon.com,72 Mcguire Road,Dallas,TX,(469) 895-4109
ID000742,458-94-0428,Bonnie,Mccoy,bmccoykl@blinklist.com,83175 Cottonwood Way,Dallas,TX,(214) 913-2990
ID000743,419-29-8694,Jerry,Montgomery,jmontgomerykm@soundcloud.com,10 Northland Plaza,Dallas,TX,(214) 826-7806
ID000744,219-67-5666,Jessica,Mccoy,jmccoykn@discuz.net,09315 Trailsway Court,Dallas,TX,(214) 918-2939
ID000745,372-21-0737,Jean,Ryan,jryanko@npr.org,801 Hooker Center,Richardson,TX,(214) 998-5831
ID000746,338-73-5511,Joyce,Clark,jclarkkp@wp.com,360 Hovde Way,Dallas,TX,(469) 853-7767
ID000747,593-87-1261,Marilyn,Cruz,mcruzkq@yandex.ru,4 Esker Plaza,Dallas,TX,(469) 947-7763
ID000748,132-70-2552,Christine,Young,cyoungkr@devhub.com,70 Meadow Valley Pass,Richardson,TX,(972) 989-7753
ID000749,795-84-3330,Marie,Phillips,mphillipsks@surveymonkey.com,8 Pleasure Drive,Dallas,TX,(469) 603-0113
ID000750,645-65-7799,Ann,Bryant,abryantkt@sohu.com,451 Sundown Drive,Dallas,TX,(214) 940-1980
ID000751,338-60-5273,Bruce,Bailey,bbaileyku@amazon.de,1228 Warner Hill,Dallas,TX,(972) 785-6558
ID000752,171-35-4592,Julie,Fields,jfieldskv@epa.gov,0 Hayes Alley,Dallas,TX,(214) 226-5537
ID000753,872-37-7791,Gregory,Schmidt,gschmidtkw@odnoklassniki.ru,998 Merchant Circle,Dallas,TX,(972) 990-8419
ID000754,264-34-8300,Marilyn,Ryan,mryankx@abc.net.au,877 Forster Lane,Dallas,TX,(469) 900-2911
ID000755,361-84-6572,Julia,Long,jlongky@tuttocitta.it,472 Forest Trail,Dallas,TX,(972) 934-8954
ID000756,538-33-3604,Victor,Peterson,vpetersonkz@apple.com,3653 Sage Parkway,Dallas,TX,(214) 965-4668
ID000757,294-41-0480,Sara,Ruiz,sruizl0@fastcompany.com,75507 Center Way,Richardson,TX,(214) 988-8363
ID000758,286-27-4771,Roy,Barnes,rbarnesl1@google.com.hk,4505 Transport Drive,Dallas,TX,(469) 530-2193
ID000759,528-82-3250,Anthony,Carpenter,acarpenterl2@arizona.edu,61 Karstens Plaza,Dallas,TX,(214) 939-8741
ID000760,774-66-2989,Jessica,Rodriguez,jrodriguezl3@hc360.com,3969 Springview Court,Dallas,TX,(469) 846-8175
ID000761,147-96-7903,Craig,Carter,ccarterl4@blogger.com,3 Hayes Plaza,Dallas,TX,(214) 974-6461
ID000762,126-49-2208,Brandon,Ellis,bellisl5@marriott.com,9617 Summit Terrace,Dallas,TX,(469) 767-8210
ID000763,509-31-0770,Richard,Torres,rtorresl6@google.com.br,19723 Cherokee Drive,Dallas,TX,(972) 915-3282
ID000764,335-36-3231,Janet,Mcdonald,jmcdonaldl7@linkedin.com,63455 Division Park,Plano,TX,(469) 586-2793
ID000765,862-42-5821,Raymond,Campbell,rcampbelll8@businesswire.com,495 Mallard Street,Dallas,TX,(214) 881-9579
ID000766,430-93-4149,Mark,Fields,mfieldsl9@wordpress.com,03 Menomonie Junction,Dallas,TX,(972) 919-4515
ID000767,936-04-6604,William,Cox,wcoxla@storify.com,2 Veith Junction,Dallas,TX,(972) 897-9587
ID000768,795-03-9664,Ruby,Hansen,rhansenlb@disqus.com,759 Mandrake Avenue,Dallas,TX,(214) 912-1668
ID000769,737-18-1574,Phillip,Richards,prichardslc@ycombinator.com,29931 Northridge Trail,Dallas,TX,(972) 783-3567
ID000770,286-37-8304,Richard,Jordan,rjordanld@thetimes.co.uk,76466 Milwaukee Lane,Dallas,TX,(469) 998-7983
ID000771,314-52-2705,Marie,Perez,mperezle@mashable.com,38 Summer Ridge Court,Dallas,TX,(469) 682-4358
ID000772,574-79-3097,Cheryl,Butler,cbutlerlf@wiley.com,68 Maple Court,Dallas,TX,(469) 448-2582
ID000773,835-29-8866,Michelle,Carpenter,mcarpenterlg@reference.com,99896 New Castle Trail,Dallas,TX,(469) 780-0762
ID000774,496-59-9897,Adam,Cooper,acooperlh@infoseek.co.jp,74125 Laurel Center,Dallas,TX,(214) 812-8288
ID000775,368-19-9311,Nancy,Shaw,nshawli@prnewswire.com,347 Oak Plaza,Dallas,TX,(214) 849-5837
ID000776,414-22-2220,Ernest,Gomez,egomezlj@technorati.com,34530 Donald Pass,Dallas,TX,(972) 966-3976
ID000777,888-89-3056,Wanda,Wilson,wwilsonlk@globo.com,3 Rockefeller Point,Dallas,TX,(214) 783-6562
ID000778,572-70-8409,Melissa,Bailey,mbaileyll@jiathis.com,94627 Hoard Parkway,Dallas,TX,(972) 870-8953
ID000779,114-71-5828,Clarence,Gray,cgraylm@hc360.com,797 Merrick Way,Dallas,TX,(972) 951-5685
ID000780,104-43-3663,Janice,Hunter,jhunterln@dedecms.com,3 Sheridan Trail,Dallas,TX,(972) 888-0899
ID000781,329-05-3664,Raymond,Murray,rmurraylo@wiley.com,3083 Crescent Oaks Road,Dallas,TX,(972) 900-8986
ID000782,447-69-9321,Bruce,Hansen,bhansenlp@dedecms.com,88200 Johnson Alley,Dallas,TX,(214) 892-9528
ID000783,937-66-7915,Ryan,Mccoy,rmccoylq@ebay.co.uk,27278 American Ash Avenue,Dallas,TX,(469) 786-6255
ID000784,764-89-6736,Jerry,Fowler,jfowlerlr@plala.or.jp,0 Lighthouse Bay Circle,Dallas,TX,(214) 653-3127
ID000785,134-92-4609,Frank,Harper,fharperls@g.co,8 Fairview Drive,Dallas,TX,(972) 810-8573
ID000786,571-08-1675,George,Garza,ggarzalt@smh.com.au,0 Granby Lane,Dallas,TX,(469) 758-5662
ID000787,914-59-1431,Sharon,Olson,solsonlu@homestead.com,7705 Ridge Oak Plaza,Richardson,TX,(972) 982-4528
ID000788,310-91-2067,Kathryn,Reed,kreedlv@paginegialle.it,086 Bunker Hill Way,Dallas,TX,(972) 937-2108
ID000789,925-52-2771,Randy,Weaver,rweaverlw@1und1.de,5 Del Mar Junction,Richardson,TX,(214) 853-7737
ID000790,193-13-7825,Linda,Washington,lwashingtonlx@example.com,8122 Sachtjen Circle,Richardson,TX,(972) 914-5391
ID000791,799-37-4997,Elizabeth,Anderson,eandersonly@github.io,80 Dunning Circle,Dallas,TX,(469) 881-4443
ID000792,981-69-8236,Henry,Kim,hkimlz@shareasale.com,9861 Elmside Crossing,Dallas,TX,(214) 912-9599
ID000793,124-22-8351,Earl,Morales,emoralesm0@wiley.com,16 Manley Pass,Dallas,TX,(214) 651-0786
ID000794,980-98-1968,Howard,Ford,hfordm1@sfgate.com,31553 5th Place,Richardson,TX,(972) 940-7458
ID000795,486-25-9016,Tammy,Fox,tfoxm2@1688.com,29405 Hauk Road,Dallas,TX,(214) 997-3240
ID000796,765-53-6457,Sarah,Hicks,shicksm3@goodreads.com,38 Lighthouse Bay Pass,Plano,TX,(214) 901-9314
ID000797,750-87-6481,Diana,Montgomery,dmontgomerym4@google.nl,2 Welch Parkway,Dallas,TX,(214) 603-6856
ID000798,796-84-4632,Joan,Boyd,jboydm5@example.com,393 School Plaza,Dallas,TX,(469) 882-9965
ID000799,944-12-9610,Barbara,Simmons,bsimmonsm6@google.cn,678 Barnett Point,Dallas,TX,(469) 415-7518
ID000800,604-14-8118,Keith,Carroll,kcarrollm7@live.com,46912 Veith Place,Dallas,TX,(214) 821-2150
ID000801,554-70-7857,Ruby,Bryant,rbryantm8@cpanel.net,0502 Dorton Place,Dallas,TX,(214) 583-2918
ID000802,968-07-8691,Andrew,Holmes,aholmesm9@photobucket.com,87963 Darwin Plaza,Dallas,TX,(469) 993-5278
ID000803,848-01-1355,Juan,King,jkingma@delicious.com,3344 Schlimgen Point,Dallas,TX,(972) 823-3180
ID000804,522-56-7195,Michael,Warren,mwarrenmb@wsj.com,1 Northwestern Road,Dallas,TX,(469) 912-0181
ID000805,263-49-6672,Randy,Wagner,rwagnermc@tripadvisor.com,28585 Iowa Pass,Richardson,TX,(972) 981-8393
ID000806,916-96-2811,Jose,Kelly,jkellymd@histats.com,088 Cambridge Trail,Plano,TX,(972) 832-9963
ID000807,304-18-5907,Peter,Ford,pfordme@scientificamerican.com,3 Boyd Point,Dallas,TX,(214) 978-2937
ID000808,381-33-3107,Peter,Edwards,pedwardsmf@theguardian.com,70349 Hallows Way,Richardson,TX,(214) 991-6626
ID000809,211-11-0916,Louise,Peters,lpetersmg@boston.com,79475 Morrow Pass,Dallas,TX,(972) 902-4551
ID000810,343-23-0976,Stephanie,Perry,sperrymh@webmd.com,08750 Forest Dale Road,Dallas,TX,(214) 899-9004
ID000811,792-44-4178,Lawrence,Adams,ladamsmi@fema.gov,38 Forster Terrace,Dallas,TX,(214) 925-8866
ID000812,443-86-2495,Gregory,Hansen,ghansenmj@tinyurl.com,419 Longview Trail,Plano,TX,(469) 899-8651
ID000813,797-38-1593,Ralph,Medina,rmedinamk@harvard.edu,74 High Crossing Lane,Plano,TX,(469) 953-9007
ID000814,223-83-8666,Joan,Cooper,jcooperml@dailymotion.com,52 Fremont Road,Dallas,TX,(972) 842-0287
ID000815,732-67-6734,Karen,George,kgeorgemm@google.com.br,560 Menomonie Plaza,Dallas,TX,(469) 551-3026
ID000816,639-56-1250,Theresa,Cunningham,tcunninghammn@utexas.edu,8148 Florence Drive,Dallas,TX,(469) 861-6774
ID000817,506-61-7033,Dennis,Young,dyoungmo@hexun.com,378 Carberry Place,Dallas,TX,(214) 602-2841
ID000818,789-55-8630,Joseph,Castillo,jcastillomp@nps.gov,4 Surrey Park,Dallas,TX,(469) 916-0494
ID000819,100-43-9457,Eugene,Fisher,efishermq@github.io,977 Gina Junction,Dallas,TX,(972) 926-5775
ID000820,622-93-0486,Elizabeth,Medina,emedinamr@sphinn.com,044 Prentice Center,Plano,TX,(972) 969-7931
ID000821,236-05-8310,Joyce,Arnold,jarnoldms@twitter.com,48306 Moulton Plaza,Plano,TX,(972) 958-8893
ID000822,294-25-9318,William,Ramos,wramosmt@cafepress.com,20 Red Cloud Trail,Richardson,TX,(972) 950-2750
ID000823,317-84-2700,Billy,Reed,breedmu@liveinternet.ru,2 Loftsgordon Alley,Dallas,TX,(972) 853-0282
ID000824,802-25-7025,Scott,Carr,scarrmv@house.gov,9 Memorial Place,Dallas,TX,(469) 979-5007
ID000825,713-06-2568,Doris,Carpenter,dcarpentermw@163.com,55093 Bunting Pass,Dallas,TX,(972) 413-6984
ID000826,863-24-4380,Aaron,Kennedy,akennedymx@indiatimes.com,51078 Fisk Parkway,Dallas,TX,(214) 900-5041
ID000827,957-88-2521,Eugene,George,egeorgemy@yolasite.com,32186 Katie Park,Dallas,TX,(469) 642-7160
ID000828,971-59-7462,Marilyn,Washington,mwashingtonmz@discuz.net,7639 Northfield Park,Dallas,TX,(214) 531-0051
ID000829,778-11-2383,Sara,Patterson,spattersonn0@ezinearticles.com,938 Vermont Crossing,Dallas,TX,(972) 871-5585
ID000830,432-34-5988,Samuel,Henry,shenryn1@arizona.edu,031 Hintze Terrace,Dallas,TX,(972) 825-3266
ID000831,110-87-5003,Phillip,Kennedy,pkennedyn2@friendfeed.com,41 Leroy Center,Dallas,TX,(469) 995-0612
ID000832,862-95-3192,Robin,Welch,rwelchn3@a8.net,4 Texas Trail,Dallas,TX,(972) 778-2143
ID000833,639-00-1709,Rose,Garrett,rgarrettn4@google.pl,2384 Carey Road,Plano,TX,(214) 860-5621
ID000834,687-26-7934,Rebecca,Meyer,rmeyern5@123-reg.co.uk,38 Nelson Lane,Plano,TX,(972) 936-2303
ID000835,648-00-1339,Michelle,Reid,mreidn6@dyndns.org,7 Sunbrook Circle,Dallas,TX,(469) 941-2469
ID000836,362-56-0347,Judy,Rice,jricen7@e-recht24.de,49031 Saint Paul Avenue,Dallas,TX,(469) 935-1827
ID000837,840-08-8767,Kevin,Carroll,kcarrolln8@pagesperso-orange.fr,36 Jana Lane,Dallas,TX,(469) 964-0568
ID000838,268-14-2587,Kathryn,Owens,kowensn9@delicious.com,664 Clemons Hill,Dallas,TX,(214) 812-2116
ID000839,211-96-5010,Brian,Elliott,belliottna@va.gov,28 Graedel Hill,Dallas,TX,(972) 857-3817
ID000840,704-93-5430,Keith,Alvarez,kalvareznb@google.ca,73423 Mallard Park,Dallas,TX,(972) 985-3882
ID000841,493-28-0872,Christopher,Hamilton,chamiltonnc@yandex.ru,42 Johnson Place,Plano,TX,(972) 756-5173
ID000842,104-87-2254,Mildred,Washington,mwashingtonnd@virginia.edu,093 Reindahl Alley,Dallas,TX,(469) 863-5699
ID000843,634-96-0779,Maria,Patterson,mpattersonne@hibu.com,435 Mockingbird Road,Dallas,TX,(214) 689-4556
ID000844,973-88-0017,Tammy,Romero,tromeronf@businesswire.com,77652 Quincy Junction,Dallas,TX,(469) 653-5925
ID000845,701-06-3601,Shirley,Ellis,sellisng@arstechnica.com,74 Boyd Circle,Dallas,TX,(469) 920-2738
ID000846,948-86-4146,Gerald,Carter,gcarternh@wisc.edu,6829 Aberg Park,Dallas,TX,(214) 994-1903
ID000847,405-84-3532,Sandra,Diaz,sdiazni@cornell.edu,73631 Arapahoe Plaza,Dallas,TX,(214) 832-3930
ID000848,648-26-1008,Joyce,Miller,jmillernj@scribd.com,2 Annamark Center,Dallas,TX,(972) 961-6545
ID000849,401-78-7678,Edward,Freeman,efreemannk@ning.com,415 Di Loreto Plaza,Plano,TX,(972) 989-4204
ID000850,138-67-0395,Willie,Griffin,wgriffinnl@dagondesign.com,990 Moland Lane,Dallas,TX,(214) 928-8621
ID000851,576-90-5231,Eugene,Gibson,egibsonnm@google.ca,11945 Delaware Trail,Dallas,TX,(972) 954-4027
ID000852,511-59-7913,Beverly,Carroll,bcarrollnn@xing.com,7263 Mariners Cove Park,Dallas,TX,(214) 917-7386
ID000853,427-26-2369,Kevin,Weaver,kweaverno@bbb.org,9746 Springview Lane,Dallas,TX,(469) 942-2408
ID000854,981-70-0822,Diana,Collins,dcollinsnp@ca.gov,00 Stoughton Pass,Dallas,TX,(972) 804-5134
ID000855,842-92-6012,Melissa,Cole,mcolenq@nydailynews.com,405 Lukken Park,Dallas,TX,(972) 786-8554
ID000856,842-48-2817,Willie,Young,wyoungnr@soup.io,4 Bowman Lane,Dallas,TX,(214) 928-4186
ID000857,420-41-5414,Juan,Nichols,jnicholsns@cloudflare.com,8095 Grover Point,Dallas,TX,(469) 804-3343
ID000858,571-34-6457,Kevin,Mason,kmasonnt@google.com.hk,132 Huxley Street,Dallas,TX,(469) 973-8133
ID000859,977-49-7404,Ronald,Owens,rowensnu@github.com,160 Forster Court,Plano,TX,(214) 986-1282
ID000860,625-10-0221,Howard,Mason,hmasonnv@gov.uk,725 Shelley Street,Dallas,TX,(972) 884-9005
ID000861,344-02-3503,Scott,Sullivan,ssullivannw@cornell.edu,3 Dottie Way,Dallas,TX,(972) 881-9868
ID000862,217-52-9370,Margaret,Payne,mpaynenx@mashable.com,706 Spenser Drive,Plano,TX,(972) 760-0404
ID000863,676-28-3465,Ashley,Dixon,adixonny@eventbrite.com,07278 Arizona Road,Dallas,TX,(972) 818-9660
ID000864,927-53-6184,Marilyn,Vasquez,mvasqueznz@hexun.com,85753 Sommers Parkway,Plano,TX,(214) 435-8942
ID000865,369-13-2148,Amanda,Olson,aolsono0@github.io,2 Thompson Hill,Dallas,TX,(972) 979-2331
ID000866,275-69-7155,Heather,Fernandez,hfernandezo1@theguardian.com,18106 Beilfuss Way,Dallas,TX,(469) 854-7653
ID000867,993-11-4983,Stephanie,Diaz,sdiazo2@example.com,52331 Monica Drive,Dallas,TX,(214) 912-8213
ID000868,867-83-7085,Roy,Kelly,rkellyo3@technorati.com,7053 Old Gate Alley,Dallas,TX,(469) 974-8373
ID000869,466-06-1410,Scott,Chavez,schavezo4@php.net,3 Kingsford Avenue,Dallas,TX,(469) 963-3427
ID000870,632-92-1297,Donna,Mitchell,dmitchello5@blogtalkradio.com,4741 Kenwood Junction,Dallas,TX,(214) 951-3865
ID000871,585-80-2785,Louis,Harris,lharriso6@illinois.edu,2747 Rieder Plaza,Dallas,TX,(214) 886-3021
ID000872,512-23-3537,Henry,Hansen,hhanseno7@cbslocal.com,2900 Surrey Street,Dallas,TX,(214) 964-2420
ID000873,772-62-3065,Kathryn,Porter,kportero8@soup.io,53 Dapin Parkway,Dallas,TX,(972) 844-8439
ID000874,190-88-7543,Anne,Johnson,ajohnsono9@last.fm,20069 Melvin Center,Dallas,TX,(214) 975-6054
ID000875,329-18-4164,Todd,Taylor,ttayloroa@ted.com,97238 Onsgard Trail,Dallas,TX,(214) 937-3241
ID000876,654-19-5151,Julia,Fernandez,jfernandezob@tamu.edu,34619 Marcy Crossing,Dallas,TX,(972) 966-9920
ID000877,591-02-8727,Craig,Robinson,crobinsonoc@oaic.gov.au,30 Sutteridge Point,Dallas,TX,(469) 919-0979
ID000878,299-37-0401,Nancy,Shaw,nshawod@mapquest.com,5834 Village Crossing,Dallas,TX,(214) 788-2516
ID000879,939-58-3158,Lawrence,Nichols,lnicholsoe@uol.com.br,6423 Roth Park,Dallas,TX,(214) 925-2580
ID000880,170-66-3784,Jimmy,Diaz,jdiazof@independent.co.uk,0301 Oriole Lane,Dallas,TX,(469) 473-0533
ID000881,740-80-4320,Bobby,Mcdonald,bmcdonaldog@technorati.com,3 Scoville Drive,Dallas,TX,(972) 527-7603
ID000882,953-63-4906,Jesse,Cunningham,jcunninghamoh@yolasite.com,790 Marquette Hill,Dallas,TX,(214) 936-7626
ID000883,200-60-0963,Gregory,Andrews,gandrewsoi@xinhuanet.com,361 Sachs Crossing,Dallas,TX,(214) 973-0715
ID000884,499-38-8289,Tina,Rogers,trogersoj@mysql.com,79 Forest Dale Road,Dallas,TX,(469) 984-9258
ID000885,312-18-8191,Henry,Allen,hallenok@bbb.org,9 Pennsylvania Street,Dallas,TX,(972) 939-2237
ID000886,215-99-1270,Carolyn,Gordon,cgordonol@icq.com,6 Fuller Avenue,Richardson,TX,(469) 829-5466
ID000887,154-27-1288,Louise,Hudson,lhudsonom@pinterest.com,04798 Loeprich Alley,Dallas,TX,(972) 955-8037
ID000888,772-41-5591,John,Vasquez,jvasquezon@mlb.com,52 Darwin Park,Dallas,TX,(469) 978-1123
ID000889,888-06-1132,Kathryn,Graham,kgrahamoo@dailymotion.com,45 Everett Pass,Dallas,TX,(469) 921-3046
ID000890,992-83-5801,Patricia,Perkins,pperkinsop@deliciousdays.com,0 Heffernan Drive,Dallas,TX,(972) 971-8654
ID000891,252-88-4550,Henry,Arnold,harnoldoq@prlog.org,47 Becker Lane,Plano,TX,(972) 470-2949
ID000892,534-51-9042,Ruby,Bishop,rbishopor@biblegateway.com,5 International Point,Dallas,TX,(972) 944-4239
ID000893,292-84-4463,Phyllis,Dunn,pdunnos@home.pl,8316 Calypso Court,Dallas,TX,(214) 835-0529
ID000894,144-30-3599,Louise,Wood,lwoodot@ask.com,000 Mccormick Plaza,Dallas,TX,(972) 914-5297
ID000895,895-44-1229,Tammy,Shaw,tshawou@pagesperso-orange.fr,0 Carey Parkway,Richardson,TX,(214) 905-2378
ID000896,955-03-9519,Eric,Rivera,eriveraov@arstechnica.com,466 Tony Circle,Dallas,TX,(972) 932-9658
ID000897,743-94-0520,Joe,Williams,jwilliamsow@skyrock.com,748 Schlimgen Avenue,Dallas,TX,(972) 852-8033
ID000898,140-10-0901,Aaron,Snyder,asnyderox@toplist.cz,1 American Ash Avenue,Dallas,TX,(214) 936-9743
ID000899,210-06-2715,Louis,Clark,lclarkoy@blinklist.com,4284 Norway Maple Lane,Dallas,TX,(972) 872-7570
